timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654351461517,101,1MB,1,1,40,1,0
1654351462069,62,1MB,2,2,18,1,0
1654351462663,79,500KB,3,3,38,1,0
1654351463462,25,500KB,4,4,6,1,0
1654351463267,243,4MB,4,4,32,1,0
1654351463863,57,1MB,5,5,13,1,0
1654351464071,47,500KB,5,5,13,1,0
1654351464469,127,4MB,6,6,14,1,0
1654351464667,30,1MB,6,6,5,1,0
1654351465067,51,500KB,7,7,18,1,0
1654351465271,142,2MB,7,7,31,1,0
1654351465468,85,4MB,7,7,5,1,0
1654351465666,60,2MB,8,8,12,1,0
1654351465864,22,500KB,8,8,6,1,0
1654351466070,130,4MB,8,8,14,1,0
1654351466267,91,4MB,9,9,8,1,0
1654351466472,26,500KB,9,9,7,1,0
1654351466665,90,2MB,9,9,13,1,0
1654351466864,32,1MB,10,10,7,1,0
1654351467072,59,1MB,10,10,16,1,0
1654351467272,68,1MB,10,10,14,1,0
1654351467464,80,1MB,11,11,17,1,0
1654351467465,98,2MB,11,11,9,1,0
1654351467671,23,500KB,11,11,5,1,0
1654351467867,105,4MB,11,11,10,1,0
1654351468066,35,500KB,12,12,7,1,0
1654351468070,64,2MB,12,12,8,1,0
1654351468268,27,500KB,12,12,8,1,0
1654351468473,92,2MB,12,12,14,1,0
1654351468667,39,500KB,13,13,12,1,0
1654351468668,109,4MB,13,13,6,1,0
1654351468869,87,4MB,13,13,3,1,0
1654351469069,100,4MB,13,13,6,1,0
1654351469267,30,500KB,14,14,10,1,0
1654351469264,33,500KB,14,14,6,1,0
1654351469465,61,500KB,14,14,18,1,0
1654351469465,62,500KB,14,14,26,1,0
1654351469671,131,4MB,14,14,16,1,0
1654351469866,45,1MB,15,15,11,1,0
1654351469867,62,2MB,15,15,5,1,0
1654351470071,39,500KB,15,15,12,1,0
1654351470071,108,4MB,15,15,8,1,0
1654351470270,56,2MB,15,15,5,1,0
1654351470473,57,1MB,16,16,12,1,0
1654351470468,121,4MB,16,16,14,1,0
1654351470668,28,500KB,16,16,5,1,0
1654351470670,55,2MB,16,16,7,1,0
1654351470869,53,2MB,16,16,6,1,0
1654351471069,46,500KB,17,17,16,1,0
1654351471069,75,2MB,17,17,10,1,0
1654351471268,57,1MB,17,17,13,1,0
1654351471268,57,1MB,17,17,9,1,0
1654351471464,152,4MB,17,17,10,1,0
1654351471464,154,4MB,17,17,15,1,0
1654351471665,41,1MB,18,18,5,1,0
1654351471667,39,1MB,18,18,6,1,0
1654351471867,29,500KB,18,18,6,1,0
1654351471867,103,4MB,18,18,12,1,0
1654351472070,80,2MB,18,18,6,1,0
1654351472072,120,4MB,18,18,11,1,0
1654351472267,42,1MB,19,19,8,1,0
1654351472268,42,1MB,19,19,5,1,0
1654351472472,45,500KB,19,19,10,1,0
1654351472472,58,1MB,19,19,17,1,0
1654351472667,74,1MB,19,19,9,1,0
1654351472668,74,1MB,19,19,14,1,0
1654351472868,31,500KB,20,20,8,1,0
1654351472866,45,1MB,20,20,8,1,0
1654351473068,47,500KB,20,20,11,1,0
1654351473072,117,4MB,20,20,12,1,0
1654351473268,26,500KB,20,20,6,1,0
1654351473266,95,4MB,20,20,5,1,0
1654351473467,63,1MB,21,21,15,1,0
1654351473467,92,2MB,21,21,11,1,0
1654351473466,132,4MB,21,21,12,1,0
1654351473670,136,4MB,21,21,5,1,0
1654351473670,137,4MB,21,21,9,1,0
1654351473869,26,500KB,21,21,5,1,0
1654351473867,36,1MB,21,21,5,1,0
1654351474068,75,1MB,22,22,13,1,0
1654351474071,73,1MB,22,22,13,1,0
1654351474068,136,4MB,22,22,27,1,0
1654351474271,73,2MB,22,22,5,1,0
1654351474271,113,4MB,22,22,7,1,0
1654351474468,78,2MB,22,22,9,1,0
1654351474468,116,4MB,22,22,7,1,0
1654351474665,96,2MB,23,23,5,1,0
1654351474666,98,2MB,23,23,16,1,0
1654351474667,134,4MB,23,23,5,1,0
1654351474868,23,500KB,23,23,7,1,0
1654351474867,52,2MB,23,23,5,1,0
1654351475070,91,2MB,23,23,12,1,0
1654351475068,94,2MB,23,23,10,1,0
1654351475264,35,500KB,24,24,9,1,0
