timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654356156756,59,1MB,26,26,11,1,0
1654356156951,68,1MB,26,26,9,1,0
1654356156954,158,4MB,26,26,12,1,0
1654356156956,157,4MB,26,26,12,1,0
1654356157150,66,2MB,26,26,5,1,0
1654356157152,102,4MB,26,26,4,1,0
1654356157351,38,500KB,27,27,7,1,0
1654356157354,53,1MB,27,27,7,1,0
1654356157354,111,4MB,27,27,12,1,0
1654356157555,41,500KB,27,27,13,1,0
1654356157554,52,1MB,27,27,7,1,0
1654356157555,109,4MB,27,27,8,1,0
1654356157755,75,1MB,27,27,12,1,0
1654356157752,118,2MB,27,27,10,1,0
1654356157749,168,4MB,27,27,7,1,0
1654356157950,29,500KB,28,28,5,1,0
1654356157953,43,1MB,28,28,7,1,0
1654356157953,103,4MB,28,28,7,1,0
1654356158154,35,500KB,28,28,10,1,0
1654356158150,52,1MB,28,28,6,1,0
1654356158150,109,4MB,28,28,11,1,0
1654356158347,55,1MB,28,28,6,1,0
1654356158353,55,1MB,28,28,8,1,0
1654356158354,110,4MB,28,28,12,1,0
1654356158551,35,500KB,29,29,7,1,0
1654356158554,138,4MB,29,29,7,1,0
1654356158553,141,4MB,29,29,16,1,0
1654356158752,27,500KB,29,29,4,1,0
1654356158754,41,1MB,29,29,8,1,0
1654356158754,62,2MB,29,29,9,1,0
1654356158954,44,500KB,29,29,9,1,0
1654356158956,92,2MB,29,29,17,1,0
1654356158955,132,4MB,29,29,12,1,0
1654356159147,93,2MB,30,30,7,1,0
1654356159151,94,2MB,30,30,10,1,0
1654356159151,133,4MB,30,30,10,1,0
1654356159356,35,500KB,30,30,9,1,0
1654356159355,55,1MB,30,30,12,1,0
1654356159354,111,4MB,30,30,8,1,0
1654356159551,55,1MB,30,30,5,1,0
1654356159553,55,1MB,30,30,7,1,0
1654356159554,54,1MB,30,30,10,1,0
1654356159751,55,500KB,31,31,18,1,0
1654356159751,55,500KB,31,31,11,1,0
1654356159749,59,500KB,31,31,25,1,0
1654356159751,85,2MB,31,31,9,1,0
1654356159954,44,500KB,31,31,13,1,0
1654356159953,57,1MB,31,31,8,1,0
1654356159953,78,2MB,31,31,18,1,0
1654356160150,37,500KB,31,31,6,1,0
1654356160154,140,4MB,31,31,11,1,0
1654356160153,143,4MB,31,31,9,1,0
1654356160353,44,500KB,32,32,10,1,0
1654356160354,115,2MB,32,32,12,1,0
1654356160348,184,4MB,32,32,6,1,0
1654356160351,182,4MB,32,32,7,1,0
1654356160550,27,500KB,32,32,4,1,0
1654356160553,73,2MB,32,32,6,1,0
1654356160552,110,4MB,32,32,6,1,0
1654356160754,37,500KB,32,32,7,1,0
1654356160754,51,1MB,32,32,11,1,0
1654356160751,71,2MB,32,32,6,1,0
1654356160955,58,500KB,33,33,22,1,0
1654356160952,81,1MB,33,33,27,1,0
1654356160951,104,2MB,33,33,8,1,0
1654356160953,140,4MB,33,33,14,1,0
1654356161156,28,500KB,33,33,5,1,0
1654356161156,28,500KB,33,33,8,1,0
1654356161148,40,1MB,33,33,5,1,0
1654356161357,77,1MB,33,33,16,1,0
1654356161357,109,2MB,33,33,16,1,0
1654356161355,118,2MB,33,33,47,1,0
1654356161552,126,2MB,34,34,6,1,0
1654356161551,130,2MB,34,34,5,1,0
1654356161552,130,2MB,34,34,11,1,0
1654356161550,179,4MB,34,34,19,1,0
1654356161753,47,500KB,34,34,11,1,0
1654356161750,69,1MB,34,34,5,1,0
1654356161752,103,2MB,34,34,7,1,0
1654356161749,141,4MB,34,34,3,1,0
1654356161954,37,500KB,34,34,12,1,0
1654356161955,157,4MB,34,34,8,1,0
1654356161954,160,4MB,34,34,16,1,0
1654356162148,62,1MB,35,35,4,1,0
1654356162152,68,1MB,35,35,6,1,0
1654356162151,70,1MB,35,35,16,1,0
1654356162153,91,2MB,35,35,9,1,0
1654356162353,40,500KB,35,35,14,1,0
1654356162355,90,1MB,35,35,45,1,0
1654356162352,101,2MB,35,35,11,1,0
1654356162349,136,4MB,35,35,6,1,0
1654356162557,56,1MB,35,35,11,1,0
1654356162556,83,2MB,35,35,8,1,0
1654356162555,121,4MB,35,35,5,1,0
1654356162751,231,4MB,36,36,5,1,0
1654356162752,250,4MB,36,36,7,1,0
1654356162753,259,4MB,36,36,17,1,0
1654356162956,59,500KB,36,36,17,1,0
1654356162954,87,1MB,36,36,8,1,0
1654356162754,296,4MB,36,36,51,1,0
1654356162956,118,2MB,36,36,13,1,0
1654356162958,117,2MB,36,36,12,1,0
1654356163152,30,500KB,36,36,5,1,0
1654356163155,78,2MB,36,36,11,1,0
1654356163155,79,2MB,36,36,12,1,0
1654356163356,83,1MB,37,37,17,1,0
1654356163354,86,1MB,37,37,22,1,0
1654356163355,113,2MB,37,37,8,1,0
1654356163356,148,4MB,37,37,8,1,0
1654356163556,38,500KB,37,37,9,1,0
1654356163555,42,500KB,37,37,16,1,0
1654356163555,57,1MB,37,37,12,1,0
1654356163555,110,4MB,37,37,4,1,0
1654356163755,127,2MB,37,37,10,1,0
1654356163755,131,2MB,37,37,17,1,0
1654356163754,132,2MB,37,37,15,1,0
1654356163754,167,4MB,37,37,6,1,0
1654356163953,34,500KB,38,38,4,1,0
1654356163956,54,1MB,38,38,5,1,0
1654356163956,88,2MB,38,38,8,1,0
1654356163954,123,4MB,38,38,6,1,0
1654356164154,41,500KB,38,38,10,1,0
1654356164154,43,500KB,38,38,13,1,0
1654356164151,85,2MB,38,38,4,1,0
1654356164153,123,4MB,38,38,6,1,0
1654356164353,37,500KB,38,38,5,1,0
1654356164353,63,1MB,38,38,8,1,0
1654356164355,93,2MB,38,38,14,1,0
1654356164356,128,4MB,38,38,11,1,0
1654356164552,40,500KB,39,39,6,1,0
1654356164554,59,1MB,39,39,7,1,0
1654356164555,62,1MB,39,39,11,1,0
1654356164555,120,4MB,39,39,9,1,0
1654356164755,40,500KB,39,39,11,1,0
1654356164755,46,500KB,39,39,18,1,0
1654356164753,87,2MB,39,39,7,1,0
1654356164754,87,2MB,39,39,9,1,0
1654356164956,49,500KB,39,39,9,1,0
1654356164956,52,500KB,39,39,19,1,0
1654356164956,65,1MB,39,39,12,1,0
1654356164954,81,2MB,39,39,6,1,0
1654356165153,51,500KB,40,40,19,1,0
1654356165154,68,1MB,40,40,8,1,0
1654356165152,156,4MB,40,40,7,1,0
1654356165155,156,4MB,40,40,11,1,0
1654356165356,39,500KB,40,40,10,1,0
1654356165358,39,500KB,40,40,12,1,0
1654356165356,142,4MB,40,40,7,1,0
1654356165358,143,4MB,40,40,13,1,0
1654356165556,37,500KB,40,40,4,1,0
1654356165557,60,1MB,40,40,10,1,0
1654356165557,92,2MB,40,40,6,1,0
1654356165556,132,4MB,40,40,14,1,0
1654356165752,42,500KB,41,41,4,1,0
1654356165752,50,500KB,41,41,19,1,0
1654356165754,64,1MB,41,41,6,1,0
1654356165754,67,1MB,41,41,12,1,0
1654356165754,68,1MB,41,41,10,1,0
1654356165951,50,500KB,41,41,8,1,0
1654356165955,109,2MB,41,41,10,1,0
1654356165953,111,2MB,41,41,11,1,0
1654356165953,114,2MB,41,41,21,1,0
1654356166151,125,2MB,41,41,5,1,0
1654356166151,127,2MB,41,41,11,1,0
1654356166156,125,2MB,41,41,14,1,0
1654356166153,162,4MB,41,41,8,1,0
1654356166354,44,500KB,42,42,8,1,0
1654356166351,72,1MB,42,42,7,1,0
1654356166351,111,2MB,42,42,6,1,0
1654356166354,112,2MB,42,42,12,1,0
1654356166352,152,4MB,42,42,16,1,0
1654356166555,33,500KB,42,42,5,1,0
1654356166555,36,500KB,42,42,8,1,0
1654356166557,85,2MB,42,42,13,1,0
1654356166555,123,4MB,42,42,10,1,0
1654356166752,65,1MB,42,42,6,1,0
1654356166754,66,1MB,42,42,12,1,0
1654356166754,93,2MB,42,42,6,1,0
1654356166755,94,2MB,42,42,9,1,0
1654356166954,54,500KB,43,43,9,1,0
1654356166954,79,1MB,43,43,6,1,0
1654356166954,83,1MB,43,43,16,1,0
1654356166952,87,1MB,43,43,24,1,0
1654356166954,141,4MB,43,43,18,1,0
1654356167150,37,500KB,43,43,4,1,0
1654356167152,38,500KB,43,43,11,1,0
1654356167151,52,1MB,43,43,7,1,0
1654356167153,71,2MB,43,43,14,1,0
1654356167357,50,500KB,43,43,17,1,0
1654356167355,111,2MB,43,43,11,1,0
1654356167355,115,2MB,43,43,23,1,0
1654356167354,151,4MB,43,43,6,1,0
1654356167551,37,500KB,44,44,5,1,0
1654356167552,81,1MB,44,44,15,1,0
1654356167552,122,2MB,44,44,7,1,0
1654356167552,186,4MB,44,44,15,1,0
1654356167553,196,4MB,44,44,22,1,0
1654356167754,40,500KB,44,44,5,1,0
1654356167755,72,1MB,44,44,8,1,0
1654356167749,114,2MB,44,44,4,1,0
1654356167749,114,2MB,44,44,6,1,0
1654356167755,148,4MB,44,44,9,1,0
1654356167952,54,1MB,44,44,4,1,0
1654356167954,64,1MB,44,44,16,1,0
1654356167954,91,2MB,44,44,10,1,0
1654356167954,129,4MB,44,44,11,1,0
1654356168153,45,500KB,45,45,7,1,0
1654356168152,51,500KB,45,45,14,1,0
1654356168151,109,2MB,45,45,6,1,0
1654356168151,175,4MB,45,45,14,1,0
1654356168151,177,4MB,45,45,19,1,0
1654356168352,46,500KB,45,45,5,1,0
1654356168351,48,500KB,45,45,5,1,0
1654356168351,50,500KB,45,45,9,1,0
1654356168356,100,2MB,45,45,12,1,0
1654356168357,139,4MB,45,45,12,1,0
1654356168553,58,500KB,45,45,11,1,0
1654356168553,130,2MB,45,45,5,1,0
1654356168553,135,2MB,45,45,17,1,0
1654356168553,174,4MB,45,45,12,1,0
1654356168750,37,500KB,46,46,4,1,0
1654356168752,37,500KB,46,46,4,1,0
1654356168750,41,500KB,46,46,7,1,0
1654356168755,94,2MB,46,46,10,1,0
1654356168757,141,4MB,46,46,12,1,0
1654356168956,157,2MB,46,46,7,1,0
1654356168955,168,2MB,46,46,17,1,0
1654356168957,168,2MB,46,46,22,1,0
1654356168955,282,4MB,46,46,6,1,0
1654356168957,297,4MB,46,46,17,1,0
1654356169150,115,1MB,46,46,13,1,0
1654356169153,116,1MB,46,46,12,1,0
1654356169148,154,2MB,46,46,9,1,0
1654356169150,193,4MB,46,46,10,1,0
1654356169352,38,500KB,47,47,6,1,0
1654356169352,43,500KB,47,47,9,1,0
1654356169356,41,500KB,47,47,9,1,0
1654356169355,58,1MB,47,47,9,1,0
1654356169352,112,4MB,47,47,4,1,0
1654356169554,59,500KB,47,47,15,1,0
1654356169552,80,1MB,47,47,8,1,0
1654356169554,123,2MB,47,47,10,1,0
1654356169554,183,4MB,47,47,9,1,0
1654356169554,183,4MB,47,47,17,1,0
1654356169752,146,2MB,47,47,5,1,0
1654356169750,318,4MB,48,48,5,1,0
1654356169749,324,4MB,48,48,4,1,0
1654356169954,128,1MB,48,48,22,1,0
1654356169751,333,4MB,48,48,11,1,0
1654356169749,340,4MB,48,48,17,1,0
1654356169954,136,1MB,48,48,14,1,0
1654356169955,185,2MB,48,48,21,1,0
1654356170151,126,1MB,48,48,12,1,0
1654356170150,132,1MB,48,48,16,1,0
1654356169949,346,4MB,48,48,16,1,0
1654356169952,351,4MB,48,48,10,1,0
1654356170149,181,2MB,48,48,9,1,0
1654356170347,65,500KB,48,48,9,1,0
1654356170352,69,500KB,48,48,15,1,0
1654356170352,106,1MB,48,48,13,1,0
1654356170348,111,1MB,48,48,9,1,0
1654356170153,335,4MB,48,48,16,1,0
1654356170151,338,4MB,48,48,23,1,0
1654356170351,150,2MB,48,48,11,1,0
1654356170554,80,1MB,49,49,9,1,0
1654356170554,87,1MB,49,49,13,1,0
1654356170555,86,1MB,49,49,17,1,0
1654356170554,113,2MB,49,49,5,1,0
1654356170551,117,2MB,49,49,6,1,0
1654356170751,83,1MB,49,49,8,1,0
1654356170753,84,1MB,49,49,9,1,0
1654356170754,89,1MB,49,49,19,1,0
1654356170751,174,4MB,49,49,5,1,0
1654356170754,173,4MB,49,49,15,1,0
1654356170953,40,500KB,49,49,4,1,0
1654356170955,66,1MB,49,49,4,1,0
1654356170956,68,1MB,49,49,8,1,0
1654356170955,70,1MB,49,49,7,1,0
1654356170955,132,4MB,49,49,15,1,0
1654356171150,153,2MB,50,50,7,1,0
1654356171153,152,2MB,50,50,7,1,0
1654356171153,159,2MB,50,50,20,1,0
1654356171152,259,4MB,50,50,10,1,0
1654356171152,264,4MB,50,50,16,1,0
1654356171357,73,500KB,50,50,16,1,0
1654356171351,97,1MB,50,50,6,1,0
1654356171352,99,1MB,50,50,8,1,0
1654356171354,222,4MB,50,50,10,1,0
1654356171354,234,4MB,50,50,14,1,0
1654356171551,60,500KB,50,50,9,1,0
1654356171552,96,1MB,50,50,11,1,0
1654356171551,150,2MB,50,50,19,1,0
1654356171550,152,2MB,50,50,15,1,0
1654356171550,153,2MB,50,50,25,1,0
1654356171752,50,500KB,51,51,6,1,0
1654356171751,57,500KB,51,51,12,1,0
1654356171754,55,500KB,51,51,10,1,0
1654356171754,56,500KB,51,51,15,1,0
1654356171750,69,1MB,51,51,4,1,0
1654356171752,96,2MB,51,51,14,1,0
1654356171955,54,500KB,51,51,17,1,0
1654356171953,57,500KB,51,51,22,1,0
1654356171953,71,1MB,51,51,9,1,0
1654356171952,101,2MB,51,51,7,1,0
1654356171954,144,4MB,51,51,12,1,0
1654356172150,36,500KB,51,51,6,1,0
1654356172155,44,500KB,51,51,13,1,0
1654356172153,64,1MB,51,51,7,1,0
1654356172152,65,1MB,51,51,5,1,0
1654356172153,87,2MB,51,51,12,1,0
1654356172352,94,1MB,52,52,10,1,0
1654356172354,107,1MB,52,52,20,1,0
1654356172354,107,1MB,52,52,25,1,0
1654356172350,150,2MB,52,52,20,1,0
1654356172349,210,4MB,52,52,6,1,0
1654356172351,223,4MB,52,52,13,1,0
1654356172552,53,500KB,52,52,7,1,0
1654356172551,57,500KB,52,52,15,1,0
1654356172551,137,2MB,52,52,13,1,0
1654356172557,131,2MB,52,52,12,1,0
1654356172551,182,4MB,52,52,6,1,0
1654356172753,62,500KB,52,52,22,1,0
1654356172758,58,500KB,52,52,13,1,0
1654356172753,137,2MB,52,52,9,1,0
1654356172753,138,2MB,52,52,11,1,0
1654356172753,139,2MB,52,52,14,1,0
1654356172955,66,500KB,53,53,15,1,0
1654356172948,105,1MB,53,53,6,1,0
1654356172952,186,2MB,53,53,6,1,0
1654356172952,195,2MB,53,53,13,1,0
1654356173147,87,500KB,53,53,9,1,0
1654356173148,152,1MB,53,53,12,1,0
1654356173152,150,1MB,53,53,22,1,0
1654356172955,414,4MB,53,53,19,1,0
1654356172955,442,4MB,53,53,24,1,0
1654356173354,84,500KB,53,53,18,1,0
1654356173354,148,1MB,53,53,24,1,0
1654356173356,149,1MB,53,53,22,1,0
1654356173354,256,2MB,54,54,11,1,0
1654356173152,487,4MB,54,54,16,1,0
1654356173152,508,4MB,54,54,15,1,0
1654356173551,113,500KB,54,54,10,1,0
1654356173549,150,500KB,54,54,65,1,0
1654356173551,160,1MB,54,54,23,1,0
1654356173551,168,1MB,54,54,24,1,0
1654356173551,283,2MB,54,54,26,1,0
1654356173552,288,2MB,54,54,23,1,0
1654356173351,512,4MB,54,54,12,1,0
1654356173754,174,1MB,54,54,22,1,0
1654356173754,180,1MB,54,54,32,1,0
1654356173754,345,2MB,54,54,31,1,0
1654356173952,196,1MB,54,54,13,1,0
1654356173951,215,1MB,55,55,33,1,0
1654356174151,147,500KB,55,55,30,1,0
1654356174148,166,500KB,55,55,35,1,0
1654356173951,458,2MB,55,55,24,1,0
1654356174152,280,1MB,55,55,25,1,0
1654356174153,301,1MB,55,55,26,1,0
1654356174352,161,500KB,55,55,27,1,0
1654356174349,164,500KB,55,55,27,1,0
1654356174355,183,500KB,55,55,35,1,0
1654356173753,793,4MB,55,55,20,1,0
1654356173752,806,4MB,55,55,15,1,0
1654356173753,823,4MB,55,55,28,1,0
1654356174354,300,1MB,55,55,29,1,0
1654356174153,552,2MB,55,55,22,1,0
1654356174550,268,1MB,56,56,18,1,0
1654356174748,193,500KB,56,56,17,1,0
1654356174347,595,2MB,56,56,27,1,0
1654356174348,605,2MB,56,56,33,1,0
1654356173952,1028,4MB,56,56,20,1,0
1654356174748,263,500KB,56,56,41,1,0
1654356173952,1100,4MB,56,56,30,1,0
1654356174952,193,500KB,56,56,26,1,0
1654356174754,395,1MB,56,56,27,1,0
1654356174952,197,500KB,56,56,29,1,0
1654356174948,210,500KB,56,56,24,1,0
1654356174751,411,1MB,56,56,37,1,0
1654356174552,664,2MB,56,56,25,1,0
1654356174147,1172,4MB,56,56,17,1,0
1654356175152,173,500KB,56,56,17,1,0
1654356175151,174,500KB,56,56,18,1,0
1654356174952,376,1MB,56,56,33,1,0
1654356175147,361,1MB,57,57,19,1,0
1654356175355,439,1MB,57,57,29,1,0
1654356175352,466,1MB,57,57,41,1,0
1654356175552,304,500KB,57,57,27,1,0
1654356175552,326,500KB,57,57,71,1,0
1654356174553,1515,4MB,58,58,17,1,0
1654356174552,1521,4MB,58,58,27,1,0
1654356174552,1544,4MB,58,58,29,1,0
1654356175548,604,1MB,58,58,30,1,0
1654356175952,397,500KB,58,58,56,1,0
1654356175952,401,500KB,58,58,65,1,0
1654356175952,440,500KB,58,58,48,1,0
1654356175754,730,1MB,58,58,40,1,0
1654356175752,736,1MB,58,58,40,1,0
1654356175352,1175,2MB,58,58,25,1,0
1654356175352,1177,2MB,58,58,24,1,0
1654356175347,1185,2MB,58,58,38,1,0
1654356175355,1190,2MB,58,58,30,1,0
1654356176151,453,500KB,59,59,46,1,0
1654356176150,464,500KB,59,59,50,1,0
1654356174751,1919,4MB,59,59,29,1,0
1654356174753,1979,4MB,59,59,42,1,0
1654356176147,829,1MB,59,59,40,1,0
1654356176554,430,500KB,59,59,52,1,0
1654356176552,491,500KB,59,59,51,1,0
1654356176554,504,500KB,59,59,57,1,0
1654356174953,2146,4MB,59,59,34,1,0
1654356176546,569,500KB,59,59,71,1,0
1654356174953,2177,4MB,59,59,27,1,0
1654356176348,846,1MB,60,60,45,1,0
1654356176350,869,1MB,60,60,42,1,0
1654356176754,511,500KB,60,60,46,1,0
1654356175748,1525,2MB,60,60,32,1,0
1654356175752,1561,2MB,60,60,35,1,0
1654356175750,1587,2MB,60,60,42,1,0
1654356176552,872,1MB,60,60,56,1,0
1654356176952,495,500KB,60,60,42,1,0
1654356175148,2390,4MB,60,60,19,1,0
1654356175151,2463,4MB,60,60,30,1,0
1654356176750,946,1MB,60,60,60,1,0
1654356176748,955,1MB,60,60,37,1,0
1654356177145,559,500KB,60,60,76,1,0
1654356175953,1754,2MB,60,60,69,1,0
1654356176751,961,1MB,60,60,43,1,0
1654356177350,546,500KB,61,61,38,1,0
1654356177351,553,500KB,61,61,53,1,0
1654356176151,1830,2MB,61,61,43,1,0
1654356177098,997,1MB,61,61,38,1,0
1654356177613,534,500KB,61,61,45,1,0
1654356177150,1068,1MB,61,61,64,1,0
1654356176354,1882,2MB,61,61,40,1,0
1654356177752,635,500KB,62,62,62,1,0
1654356177346,1092,1MB,62,62,40,1,0
1654356177748,780,500KB,62,62,83,1,0
1654356177551,1137,1MB,62,62,46,1,0
1654356176754,2107,2MB,62,62,46,1,0
1654356178150,739,500KB,62,62,57,1,0
1654356175551,3416,4MB,63,63,37,1,0
1654356177749,1296,1MB,63,63,76,1,0
1654356175554,3587,4MB,63,63,30,1,0
1654356175552,3614,4MB,63,63,59,1,0
1654356177949,1290,1MB,63,63,45,1,0
1654356176950,2291,2MB,63,63,49,1,0
1654356176951,2291,2MB,63,63,42,1,0
1654356177130,2337,2MB,63,63,41,1,0
1654356177153,2341,2MB,63,63,67,1,0
1654356178749,810,500KB,64,64,55,1,0
1654356175750,3858,4MB,64,64,36,1,0
1654356178346,1472,1MB,64,64,64,1,0
1654356177354,2532,2MB,64,64,51,1,0
1654356179099,794,500KB,64,64,64,1,0
1654356179140,906,500KB,64,64,59,1,0
1654356179165,888,500KB,64,64,52,1,0
1654356178553,1559,1MB,64,64,91,1,0
1654356177537,2608,2MB,64,64,46,1,0
1654356177551,2595,2MB,65,65,55,1,0
1654356178346,1825,1MB,65,65,212,1,0
1654356177551,2633,2MB,65,65,51,1,0
1654356179346,904,500KB,65,65,51,1,0
1654356175950,4377,4MB,65,65,66,1,0
1654356179468,897,500KB,65,65,61,1,0
1654356178545,1825,1MB,65,65,68,1,0
1654356179607,886,500KB,65,65,63,1,0
1654356176154,4411,4MB,65,65,42,1,0
1654356178966,1622,1MB,65,65,63,1,0
1654356177752,2888,2MB,65,65,82,1,0
1654356179747,901,500KB,65,65,69,1,0
1654356177953,2803,2MB,66,66,42,1,0
1654356177952,2818,2MB,66,66,47,1,0
1654356177952,2839,2MB,66,66,47,1,0
1654356179950,894,500KB,66,66,67,1,0
1654356180146,786,500KB,66,66,57,1,0
1654356178147,2902,2MB,66,66,51,1,0
1654356176150,4946,4MB,66,66,52,1,0
1654356176354,4763,4MB,66,66,48,1,0
1654356176352,4768,4MB,66,66,47,1,0
1654356176349,4774,4MB,66,66,42,1,0
1654356179494,1637,1MB,66,66,59,1,0
1654356178150,2986,2MB,66,66,54,1,0
1654356175948,5312,4MB,66,66,63,1,0
1654356181260,42,500KB,66,66,0,1,1
1654356179751,1668,1MB,67,67,70,1,0
1654356180565,885,500KB,67,67,62,1,0
1654356176553,4917,4MB,67,67,51,1,0
1654356179886,1692,1MB,67,67,61,1,0
1654356180146,1665,1MB,67,67,56,1,0
1654356176750,5169,4MB,67,67,47,1,0
1654356178747,3207,2MB,68,68,45,1,0
1654356178752,3204,2MB,68,68,56,1,0
1654356180966,998,500KB,68,68,71,1,0
1654356181918,48,500KB,68,68,0,1,1
1654356181049,932,500KB,68,68,83,1,0
1654356180327,1690,1MB,68,68,54,1,0
1654356181142,990,500KB,68,68,116,1,0
1654356176952,5314,4MB,68,68,49,1,0
1654356182267,52,2MB,68,68,0,1,1
1654356180641,1733,1MB,68,68,58,1,0
1654356179242,3182,2MB,68,68,57,1,0
1654356180770,1774,1MB,68,68,94,1,0
1654356181748,918,500KB,69,69,71,1,0
1654356179354,3331,2MB,69,69,52,1,0
1654356179352,3339,2MB,69,69,53,1,0
1654356177149,5571,4MB,69,69,64,1,0
1654356181889,858,500KB,69,69,67,1,0
1654356182721,46,4MB,69,69,0,1,1
1654356179545,3328,2MB,69,69,117,1,0
1654356178946,3945,2MB,69,69,89,1,0
1654356177352,5649,4MB,69,69,40,1,0
1654356177352,5663,4MB,69,69,43,1,0
1654356181166,1851,1MB,69,69,92,1,0
1654356183001,47,2MB,69,69,0,1,1
1654356183015,47,500KB,69,69,0,1,1
1654356181948,1121,500KB,69,69,105,1,0
1654356182326,878,500KB,70,70,58,1,0
