timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654382950257,227,4MB,1,1,38,1,0
1654382950817,76,1MB,2,2,22,1,0
1654382951410,67,1MB,3,3,22,1,0
1654382952012,98,4MB,4,4,10,1,0
1654382952216,105,2MB,4,4,14,1,0
1654382952613,33,500KB,5,5,14,1,0
1654382952825,87,4MB,5,5,5,1,0
1654382953217,20,500KB,6,6,8,1,0
1654382953409,17,500KB,6,6,5,1,0
1654382953810,84,2MB,7,7,16,1,0
1654382954016,20,500KB,7,7,5,1,0
1654382954216,21,500KB,7,7,7,1,0
1654382954414,26,1MB,8,8,6,1,0
1654382954622,32,1MB,8,8,5,1,0
1654382954826,45,2MB,8,8,5,1,0
1654382955014,31,1MB,9,9,7,1,0
1654382955227,59,2MB,9,9,7,1,0
1654382955417,54,2MB,9,9,5,1,0
1654382955616,58,2MB,10,10,6,1,0
1654382955820,14,500KB,10,10,4,1,0
1654382956017,28,1MB,10,10,5,1,0
1654382956216,41,1MB,11,11,5,1,0
1654382956215,63,2MB,11,11,9,1,0
1654382956417,85,4MB,11,11,4,1,0
1654382956623,47,2MB,11,11,4,1,0
1654382956817,20,500KB,12,12,5,1,0
1654382956816,22,500KB,12,12,5,1,0
1654382957019,50,2MB,12,12,4,1,0
1654382957227,27,1MB,12,12,6,1,0
1654382957414,77,2MB,13,13,6,1,0
1654382957412,119,4MB,13,13,5,1,0
1654382957617,13,500KB,13,13,4,1,0
1654382957817,87,4MB,13,13,4,1,0
1654382958015,72,2MB,14,14,5,1,0
1654382958018,70,2MB,14,14,4,1,0
1654382958209,13,500KB,14,14,4,1,0
1654382958220,15,500KB,14,14,3,1,0
1654382958418,16,500KB,14,14,4,1,0
1654382958615,135,4MB,15,15,6,1,0
1654382958617,134,4MB,15,15,5,1,0
1654382958824,21,500KB,15,15,4,1,0
1654382958823,104,4MB,15,15,5,1,0
1654382959014,93,4MB,15,15,5,1,0
1654382959215,71,2MB,16,16,5,1,0
1654382959218,109,4MB,16,16,6,1,0
1654382959410,38,1MB,16,16,4,1,0
1654382959414,103,4MB,16,16,5,1,0
1654382959617,27,1MB,16,16,4,1,0
1654382959812,23,500KB,17,17,7,1,0
1654382959811,32,1MB,17,17,4,1,0
1654382960018,37,1MB,17,17,5,1,0
1654382960015,99,4MB,17,17,4,1,0
1654382960211,130,4MB,17,17,6,1,0
1654382960214,129,4MB,17,17,5,1,0
1654382960414,23,500KB,18,18,4,1,0
1654382960415,55,2MB,18,18,5,1,0
1654382960623,21,500KB,18,18,5,1,0
1654382960622,31,1MB,18,18,3,1,0
1654382960824,40,1MB,18,18,4,1,0
1654382960822,98,4MB,18,18,5,1,0
1654382961020,19,500KB,19,19,3,1,0
1654382961019,33,1MB,19,19,6,1,0
1654382961217,28,500KB,19,19,10,1,0
1654382961217,38,1MB,19,19,7,1,0
1654382961416,23,500KB,19,19,5,1,0
1654382961418,30,1MB,19,19,5,1,0
1654382961608,71,2MB,20,20,6,1,0
1654382961614,107,4MB,20,20,8,1,0
1654382961819,23,500KB,20,20,5,1,0
1654382961819,93,4MB,20,20,4,1,0
1654382962019,38,1MB,20,20,6,1,0
1654382962016,100,4MB,20,20,4,1,0
1654382962216,54,1MB,21,21,5,1,0
1654382962216,56,1MB,21,21,8,1,0
1654382962215,121,4MB,21,21,15,1,0
1654382962416,33,1MB,21,21,4,1,0
1654382962418,51,2MB,21,21,4,1,0
1654382962622,48,1MB,21,21,11,1,0
1654382962622,103,4MB,21,21,6,1,0
1654382962815,51,1MB,22,22,6,1,0
1654382962825,51,1MB,22,22,8,1,0
1654382962817,70,2MB,22,22,4,1,0
1654382963021,47,1MB,22,22,11,1,0
1654382963020,64,2MB,22,22,5,1,0
1654382963216,40,1MB,22,22,6,1,0
1654382963219,61,2MB,22,22,7,1,0
1654382963412,36,500KB,23,23,12,1,0
1654382963413,36,500KB,23,23,12,1,0
1654382963411,105,4MB,23,23,4,1,0
1654382963624,36,1MB,23,23,6,1,0
1654382963615,91,4MB,23,23,4,1,0
1654382963818,34,1MB,23,23,4,1,0
1654382963820,33,1MB,23,23,5,1,0
1654382964015,37,500KB,24,24,10,1,0
1654382964015,40,500KB,24,24,13,1,0
1654382964011,52,1MB,24,24,9,1,0
1654382964216,61,1MB,24,24,6,1,0
1654382964216,95,2MB,24,24,12,1,0
1654382964215,95,2MB,24,24,13,1,0
1654382964423,126,4MB,24,24,5,1,0
1654382964423,127,4MB,24,24,7,1,0
1654382964613,96,2MB,25,25,4,1,0
1654382964614,98,2MB,25,25,5,1,0
1654382964614,100,2MB,25,25,10,1,0
1654382964820,92,2MB,25,25,7,1,0
1654382964819,94,2MB,25,25,4,1,0
1654382964824,93,2MB,25,25,8,1,0
1654382965020,25,500KB,25,25,8,1,0
1654382965020,93,4MB,25,25,4,1,0
1654382965220,28,500KB,26,26,5,1,0
1654382965210,75,2MB,26,26,5,1,0
1654382965214,110,4MB,26,26,6,1,0
1654382965422,27,500KB,26,26,7,1,0
1654382965419,74,2MB,26,26,5,1,0
1654382965413,113,4MB,26,26,5,1,0
1654382965617,22,500KB,26,26,6,1,0
1654382965617,30,1MB,26,26,4,1,0
