timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654382619223,221,4MB,1,1,36,1,0
1654382619778,60,500KB,2,2,28,1,0
1654382620378,143,2MB,3,3,34,1,0
1654382620970,81,2MB,4,4,17,1,0
1654382621179,54,2MB,4,4,7,1,0
1654382621581,76,1MB,5,5,22,1,0
1654382621781,47,2MB,5,5,6,1,0
1654382622181,48,500KB,6,6,15,1,0
1654382622382,63,1MB,6,6,17,1,0
1654382622779,89,2MB,7,7,19,1,0
1654382622979,37,1MB,7,7,7,1,0
1654382623179,19,500KB,7,7,5,1,0
1654382623379,39,1MB,8,8,9,1,0
1654382623589,79,2MB,8,8,9,1,0
1654382623782,91,4MB,8,8,6,1,0
1654382623974,20,500KB,9,9,6,1,0
1654382624188,40,1MB,9,9,10,1,0
1654382624382,35,500KB,9,9,10,1,0
1654382624578,53,2MB,10,10,7,1,0
1654382624788,37,1MB,10,10,6,1,0
1654382624979,107,4MB,10,10,8,1,0
1654382625177,45,1MB,11,11,5,1,0
1654382625179,103,4MB,11,11,8,1,0
1654382625382,20,500KB,11,11,5,1,0
1654382625589,116,4MB,11,11,12,1,0
1654382625777,55,1MB,12,12,7,1,0
1654382625779,128,4MB,12,12,10,1,0
1654382625983,25,1MB,12,12,4,1,0
1654382626189,93,4MB,12,12,7,1,0
1654382626378,80,2MB,13,13,12,1,0
1654382626381,114,4MB,13,13,4,1,0
1654382626587,84,4MB,13,13,4,1,0
1654382626787,90,4MB,13,13,6,1,0
1654382626972,24,500KB,14,14,7,1,0
1654382626968,35,1MB,14,14,6,1,0
1654382627180,39,500KB,14,14,16,1,0
1654382627180,74,2MB,14,14,10,1,0
1654382627388,93,4MB,14,14,6,1,0
1654382627584,28,500KB,15,15,10,1,0
1654382627579,97,4MB,15,15,7,1,0
1654382627787,29,500KB,15,15,6,1,0
1654382627787,30,500KB,15,15,8,1,0
1654382627983,61,2MB,15,15,6,1,0
1654382628183,80,2MB,16,16,9,1,0
1654382628179,123,4MB,16,16,8,1,0
1654382628377,39,1MB,16,16,4,1,0
1654382628379,96,4MB,16,16,7,1,0
1654382628587,21,500KB,16,16,6,1,0
1654382628783,44,500KB,17,17,9,1,0
1654382628781,123,4MB,17,17,21,1,0
1654382628969,23,500KB,17,17,5,1,0
1654382628971,33,1MB,17,17,7,1,0
1654382629180,33,500KB,17,17,10,1,0
1654382629179,46,1MB,17,17,7,1,0
1654382629368,51,1MB,18,18,9,1,0
1654382629377,60,2MB,18,18,6,1,0
1654382629583,24,500KB,18,18,8,1,0
1654382629581,57,2MB,18,18,5,1,0
1654382629786,60,1MB,18,18,11,1,0
1654382629787,75,2MB,18,18,6,1,0
1654382629969,132,4MB,19,19,5,1,0
1654382629972,130,4MB,19,19,4,1,0
1654382630178,71,2MB,19,19,5,1,0
1654382630181,72,2MB,19,19,9,1,0
1654382630384,43,1MB,19,19,7,1,0
1654382630381,63,2MB,19,19,6,1,0
1654382630581,46,1MB,20,20,10,1,0
1654382630577,67,2MB,20,20,7,1,0
1654382630788,27,500KB,20,20,5,1,0
1654382630788,55,2MB,20,20,6,1,0
1654382630971,74,2MB,20,20,6,1,0
1654382630973,74,2MB,20,20,7,1,0
1654382631178,58,1MB,21,21,14,1,0
1654382631177,83,2MB,21,21,6,1,0
1654382631179,122,4MB,21,21,8,1,0
1654382631372,23,500KB,21,21,4,1,0
1654382631378,50,2MB,21,21,7,1,0
1654382631587,27,500KB,21,21,9,1,0
