timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654383604412,62,500KB,1,1,29,1,0
1654383604970,214,4MB,2,2,26,1,0
1654383605570,114,4MB,3,3,15,1,0
1654383606168,42,500KB,4,4,15,1,0
1654383606371,109,1MB,4,4,32,1,0
1654383606770,102,4MB,5,5,8,1,0
1654383606979,104,2MB,5,5,14,1,0
1654383607364,28,500KB,6,6,11,1,0
1654383607579,41,1MB,6,6,8,1,0
1654383607964,91,2MB,7,7,20,1,0
1654383608169,36,1MB,7,7,7,1,0
1654383608370,94,4MB,7,7,6,1,0
1654383608569,32,1MB,8,8,6,1,0
1654383608778,19,500KB,8,8,6,1,0
1654383608972,33,1MB,8,8,6,1,0
1654383609163,49,1MB,9,9,12,1,0
1654383609371,117,4MB,9,9,12,1,0
1654383609578,49,2MB,9,9,5,1,0
1654383609767,19,500KB,10,10,7,1,0
1654383609972,30,1MB,10,10,5,1,0
1654383610175,87,4MB,10,10,5,1,0
1654383610366,26,500KB,11,11,8,1,0
1654383610368,51,2MB,11,11,3,1,0
1654383610578,26,500KB,11,11,5,1,0
1654383610769,69,2MB,11,11,9,1,0
1654383610969,24,500KB,12,12,7,1,0
1654383610958,103,4MB,12,12,5,1,0
1654383611171,16,500KB,12,12,4,1,0
1654383611372,63,2MB,12,12,6,1,0
1654383611568,29,500KB,13,13,7,1,0
1654383611561,41,1MB,13,13,6,1,0
1654383611768,55,2MB,13,13,7,1,0
1654383611969,19,500KB,13,13,5,1,0
1654383612161,29,500KB,14,14,8,1,0
1654383612166,60,2MB,14,14,9,1,0
1654383612361,45,1MB,14,14,5,1,0
1654383612366,101,4MB,14,14,8,1,0
1654383612575,87,4MB,14,14,5,1,0
1654383612768,38,1MB,15,15,5,1,0
1654383612766,60,2MB,15,15,5,1,0
1654383612959,44,1MB,15,15,8,1,0
1654383612969,41,1MB,15,15,6,1,0
1654383613169,58,2MB,15,15,7,1,0
1654383613367,43,1MB,16,16,10,1,0
1654383613363,101,4MB,16,16,6,1,0
1654383613568,23,500KB,16,16,5,1,0
1654383613573,90,4MB,16,16,7,1,0
1654383613768,89,4MB,16,16,5,1,0
1654383613968,42,1MB,17,17,6,1,0
1654383613967,99,4MB,17,17,4,1,0
1654383614174,24,500KB,17,17,6,1,0
1654383614170,37,1MB,17,17,5,1,0
1654383614368,73,2MB,17,17,5,1,0
1654383614370,72,2MB,17,17,6,1,0
1654383614572,76,2MB,18,18,8,1,0
1654383614568,115,4MB,18,18,9,1,0
1654383614772,28,500KB,18,18,5,1,0
