timeStamp,elapsed,label,grpThreads,allThreads,Latency,SampleCount,ErrorCount
1654354098464,78,2MB,23,23,6,1,0
1654354098464,120,4MB,23,23,7,1,0
1654354098659,102,2MB,24,24,6,1,0
1654354098662,101,2MB,24,24,5,1,0
1654354098661,105,2MB,24,24,11,1,0
1654354098864,32,500KB,24,24,6,1,0
1654354098867,34,500KB,24,24,13,1,0
1654354098864,43,1MB,24,24,9,1,0
1654354099063,29,500KB,24,24,6,1,0
1654354099065,37,1MB,24,24,6,1,0
1654354099261,48,1MB,25,25,6,1,0
1654354099264,85,2MB,25,25,12,1,0
1654354099263,89,2MB,25,25,19,1,0
1654354099468,37,500KB,25,25,7,1,0
1654354099467,50,1MB,25,25,6,1,0
1654354099468,51,1MB,25,25,12,1,0
1654354099666,44,1MB,25,25,6,1,0
1654354099666,66,2MB,25,25,8,1,0
1654354099860,103,2MB,26,26,6,1,0
1654354099864,102,2MB,26,26,6,1,0
1654354099867,142,4MB,26,26,12,1,0
1654354100062,52,1MB,26,26,8,1,0
1654354100061,83,2MB,26,26,5,1,0
1654354100063,122,4MB,26,26,12,1,0
1654354100262,26,500KB,26,26,7,1,0
1654354100260,34,1MB,26,26,5,1,0
1654354100465,51,500KB,27,27,10,1,0
1654354100461,64,1MB,27,27,8,1,0
1654354100463,122,4MB,27,27,20,1,0
1654354100658,48,1MB,27,27,5,1,0
1654354100661,51,1MB,27,27,12,1,0
1654354100661,107,4MB,27,27,9,1,0
1654354100864,58,1MB,27,27,11,1,0
1654354100866,56,1MB,27,27,12,1,0
1654354100864,75,2MB,27,27,6,1,0
1654354101061,97,2MB,28,28,8,1,0
1654354101064,151,4MB,28,28,8,1,0
1654354101064,152,4MB,28,28,10,1,0
1654354101261,229,4MB,28,28,4,1,0
1654354101266,242,4MB,28,28,10,1,0
1654354101266,245,4MB,28,28,11,1,0
1654354101660,75,500KB,29,29,10,1,0
1654354101466,294,4MB,29,29,12,1,0
1654354101467,298,4MB,29,29,13,1,0
1654354101467,302,4MB,29,29,20,1,0
1654354101656,128,1MB,29,29,19,1,0
1654354101660,124,1MB,29,29,20,1,0
1654354101864,55,1MB,29,29,5,1,0
1654354101865,57,1MB,29,29,11,1,0
1654354101864,132,4MB,29,29,8,1,0
1654354102061,28,500KB,29,29,5,1,0
1654354102059,30,500KB,29,29,5,1,0
1654354102061,106,4MB,29,29,9,1,0
1654354102257,30,500KB,30,30,5,1,0
1654354102259,30,500KB,30,30,7,1,0
1654354102266,34,1MB,30,30,8,1,0
1654354102458,31,500KB,30,30,5,1,0
1654354102465,46,1MB,30,30,12,1,0
1654354102463,102,4MB,30,30,8,1,0
1654354102659,31,500KB,30,30,5,1,0
1654354102662,32,500KB,30,30,9,1,0
1654354102661,40,1MB,30,30,4,1,0
1654354102863,56,500KB,31,31,15,1,0
1654354102861,116,2MB,31,31,7,1,0
1654354102862,119,2MB,31,31,16,1,0
